census_no,school_name,school_address,province,district,zone,education_division,school_type,category
8276,HAMBANTOTA ST. MARY'S COLLEGE,HAMBANTOTA,3.Southern,33.Hambantota,Hambantota,Hambantota,1.1AB,national
8280,HAMABANTOTA ZAHIRA NATIONAL SCHOOL,HAMABANTOTA,3.Southern,33.Hambantota,Hambantota,Hambantota,1.1AB,national
8289,SOORIYAWEWA NATIONAL SCHOOL,SOORIYAWEWA,3.Southern,33.Hambantota,Hambantota,Sooriyawewa,1.1AB,national
8339,BELIATTA RUHUNU VIJAYABA NATIONAL SCHOOL,"SITINAMALUWA, BELIATTA",3.Southern,33.Hambantota,Tangalle,Beliatta,1.1AB,national
8340,HAMBANTOTA TZU-CHI NATIONAL SCHOOL,"SIRIBOPURA, HAMBANTOTA",3.Southern,33.Hambantota,Hambantota,Hambantota,1.1AB,national
8346,SRI LANKA SINGAPORE FRIENSHIP COLLEGE,"KONDAGALA, WEERAKATIYA",3.Southern,33.Hambantota,Walasmulla,Walasmulla,1.1AB,national
9166,MANIPAY HINDU COLLEGE (NATIONAL SCHOOL),"SANGARAPILLAI RD, MANIPAY",4.Northern,41.Jaffna,Valikamam,Sandilipay,1.1AB,national
9269,NELLIADY CENTRAL COLLEGE,KARAVEDDY,4.Northern,41.Jaffna,Vadamaradchi,Karaveddy,1.1AB,national
9333,POINT PEDRO METHODIST GIRLS' HIGH SCHOOL,POINT PEDRO,4.Northern,41.Jaffna,Vadamaradchi,Point Pedru,1.1AB,national
9353,CHAVAKACHCHERI HINDU COLLEGE,"KANDY RD, CHAVAKACHCHERI",4.Northern,41.Jaffna,Thenmaradchi,Chavakachcheri,1.1AB,national
9416,JAFFNA HINDU COLLEGE,JAFFNA,4.Northern,41.Jaffna,Jaffna,Nallur,1.1AB,national
9456,JAFFNA CENTRAL COLLEGE,JAFFNA,4.Northern,41.Jaffna,Jaffna,Jaffna,1.1AB,national
9457,JAFFNA HOLY FAMILY CONVENT,"VEMBADY ROAD, JAFFNA",4.Northern,41.Jaffna,Jaffna,Jaffna,1.1AB,national
9465,JAFFNA VEMBADY GIRLS HIGH SCHOOL,"1ST CROSS STREET, JAFFNA",4.Northern,41.Jaffna,Jaffna,Jaffna,1.1AB,national
10001,KILINOCHCHI MADHYA MAHA VIDYALAYAM,"A9 ROAD, ANANTHAPURAM, KILINOCHCHI",4.Northern,45.Kilinochchi,Kilinochchi South,Karachchi,1.1AB,national
10011,MULANKAVIL MAHA VIDYALAYAM,VINAYAKAPURAM POONAKARY,4.Northern,45.Kilinochchi,Kilinochchi South,Poonakary,1.1AB,national
10038,PALLAI CENTRAL COLLEGE,"A-09 ROAD, PALLAI",4.Northern,45.Kilinochchi,Kilinochchi North,Pallai,1.1AB,national
11001,SITHIVINAYAGAR HINDU COLLEGE,"UPPUKULAM, MANNAR",4.Northern,42.Mannar,Mannar,Mannar,1.1AB,national
11002,MANNAR ST. XAVIERS BOYS COLLEGE,"SINNAKADAI, MANNAR",4.Northern,42.Mannar,Mannar,Mannar,1.1AB,national
11003,MANNAR ST. XAVIER'S GIRLS' COLLEGE,"SINNAKADAI, MANNAR",4.Northern,42.Mannar,Mannar,Mannar,1.1AB,national
11025,MANNAR AL-AZHAR M.V.,"MOORSTREET, MANNAR",4.Northern,42.Mannar,Mannar,Mannar,1.1AB,national
11035,MUSALI NATIONAL SCHOOL,"MUSALI, CHILAWATHUARI",4.Northern,42.Mannar,Mannar,Musali,1.1AB,national
12003,MULLIYAWALAI VIDYANANDA COLLEGE,MULLIYAWALAI,4.Northern,44.Mullaitivu,Mullaitivu,Maritimepattu,1.1AB,national
12048,MALLAVI CENTRAL COLLEGE,YOGAPURAM,4.Northern,44.Mullaitivu,Thunukkai,Thunukkai,1.1AB,national
13001,VAVUNIYA RAMBAIKULAM GIRLS MAHA VIDYALAYAM,"RAMBAIKULAM, VAVUNIYA",4.Northern,43.Vavuniya,Vavuniya South,Vavuniya South (Tamil),1.1AB,national
13002,VAVUNIYA TAMIL M.M.V.,VAVUNIYA,4.Northern,43.Vavuniya,Vavuniya South,Vavuniya South (Tamil),1.1AB,national
13004,VAVUNIYA MUSLIM MAHA VIDYALAYAM,"MANNAR ROAD, PADDANICHOOR VAVUNIYA",4.Northern,43.Vavuniya,Vavuniya South,Vavuniya South (Tamil),1.1AB,national
13110,VAVUNIYA GAMINI NATIONAL SCHOOL,"MANNAR ROAD, VAVUNIYA",4.Northern,43.Vavuniya,Vavuniya South,Vavuniya South (Sinhala),1.1AB,national
13111,MADUKANDA MAHA VIDYALAYA,"MADUKANDA, VAVUNIYA",4.Northern,43.Vavuniya,Vavuniya South,Vavuniya South (Sinhala),1.1AB,national
14018,ODDAMAVADI CENTERL COLLEGE,ODDAMAVADI,5.Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,1.1AB,national
14022,VALAICHEANAI AN-NOOR MAHA VIDYALAYAM,"MAIN CROSS ROAD, VALACHEANAI-5",5.Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,1.1AB,national
14031,VALAICHENAI HINDU COLLEGE,VALAICHENAI,5.Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,1.1AB,national
14081,ERAVUR ALIGHAR CENTRAL COLLEGE,"MAIN STREET, ERAVUR",5.Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,1.1AB,national
14087,ERAVUR MACAN MARKAR MAHA VIDYALAYA,"MEERAKERNY ROAD, ERAVUR",5.Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,1.1AB,national
14115,BATTICALOA VINCENT GIRLS' HIGH SCHOOL,"CHAPEL STREET, BATTICALOA",5.Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),1.1AB,national
14117,BATTICALOA ST. MICHAELS' COLLEGE,"01, CENTRAL ROAD, BATTICALOA",5.Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),1.1AB,national
14118,BATTICALOA ST. CECILIA'S GIRLS' COLLEGE,"2ND CROSS ROAD, BATTICALOA",5.Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),1.1AB,national
14129,KALLADY SHIVANANDA VIDYALAYA (NATIONAL SCHOOL),"KALLADY UPPODAI, BATTICALOA",5.Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),1.1AB,national
14145,KATTANKUDY MADYA MAHA VIDYALAYA,"NO322, BEACH ROAD, NEW KATTANKUDY 06",5.Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,1.1AB,national
14147,KATTANKUDY MEERA BALIKA MAHA VIDYALAYAM,"MAIN STREET, KATTANKUDY",5.Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,1.1AB,national
14180,KALUTHAVALAI MAHA VIDYALAYAM,"KALUTHAVALAI, PADDIRIPPU",5.Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,1.1AB,national
14185,PADDIRUPPU MADHYA MAHA VIDYALAYAM,KALUWANCHIKUDY,5.Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,1.1AB,national
15002,PADIYATHALAWA NATIONAL SCHOOL,PADIYATHALAWA,5.Eastern,52.Ampara,Mahaoya,Padiyatalawa,1.1AB,national
15037,UHANA MAHA VIDYALAYA,UHANA,5.Eastern,52.Ampara,Ampara,Uhana,1.1AB,national
15067,AMPARA D.S.SENANAYAKA MADYA MAHA VIDYALAYA,AMPARA,5.Eastern,52.Ampara,Ampara,Ampara,1.1AB,national
15080,AMPARA BANDARANAYAKA BALIKA MAHA VIDYALAYA,AMPARA,5.Eastern,52.Ampara,Ampara,Ampara,1.1AB,national
15152,DEHIATTAKANDIYA M.M.V.,DEHIATTAKANDIYA,5.Eastern,52.Ampara,Dehiattakandiya,Dehiattakandiya,1.1AB,national
15161,SAMMANTHURAI MUSLIM MADYA MAHA VIDYALAYAM,SAMMANTHURAI,5.Eastern,52.Ampara,Sammanthurai,Sammanthurai,1.1AB,national
15169,SAMMANTHURAI AL-MARJAN MUSLIM LADIES COLLEGE,"AMPARA ROAD, SAMMANTHURAI",5.Eastern,52.Ampara,Sammanthurai,Sammanthurai,1.1AB,national
15200,KALMUNAI ZAHIRA COLLEGE,"ZAHIRA COLLEGE ROAD, SAINTHAMARUTHU - 02",5.Eastern,52.Ampara,Kalmunai,Sainthamaruthu,1.1AB,national
15202,KALMUNAI CARMEL FATIMA COLLEGE (NATIONAL SCHOOL),KALMUNAI,5.Eastern,52.Ampara,Kalmunai,Kalmunai Tamil,1.1AB,national
15203,KALMUNAI MAHMUD LADIES COLLEGE,KALMUNAI,5.Eastern,52.Ampara,Kalmunai,Kalmunai,1.1AB,national
15231,AKKARAIPATTU MUSLIM CENTRAL COLLEGE (NATIONAL SCHOOL),AKKARAIPATTU-06,5.Eastern,52.Ampara,Akkaraipattu,Akkaraipattu,1.1AB,national
15233,IRAKKAMAM ASHRAF CENTRAL COLLEGE,"IRAKKAMAM-09, PC-NO- 32450",5.Eastern,52.Ampara,Sammanthurai,Irakkamam,1.1AB,national
15248,ADDALAICENAI M.M.V.,"MAIN STREET, ADDALAICENAI",5.Eastern,52.Ampara,Akkaraipattu,Addalachchenai,1.1AB,national
15265,NINTAVUR AL-ASHRAQ MADYA MAHA VIDYALAYA (NATIONAL SCHOOL),"MAIN STREET, NINTAVUR",5.Eastern,52.Ampara,Kalmunai,Ninthavur,1.1AB,national
15290,AKKARAIPATTU SRI RAMAKRISHNA COLLEGE,AKKARAIPATTU,5.Eastern,52.Ampara,Thirukkovil,Alayadivembu,1.1AB,national
15291,THAMBILUVIL MADHYA MAHA VIDYALAYAM (NATIONAL SCHOOL),"MAIN STREET, THAMBILUVIL",5.Eastern,52.Ampara,Thirukkovil,Thirukkovil,1.1AB,national
15292,POTTUVIL CENTRAL COLLEGE,"R.M.NAGAR, POTTUVIL-27",5.Eastern,52.Ampara,Akkaraipattu,Pottuvil - I,1.1AB,national
16031,MAHADIWULWEWA M.V.,MAHADIWULWEWA,5.Eastern,53.Trincomalee,Trincomalee North,Morawewa,1.1AB,national
16054,TRINCOMALEE SRI SHANMUGA HINDU LADIES' COLLEGE,"VIDYALAYAM ROAD, TRINCOMALEE",5.Eastern,53.Trincomalee,Trincomalee,Trincomalee Town,1.1AB,national
16057,TRINCOMALEE SINHALA MADYA MAHA VIDYALAYA,"INNER HARBOUR ROAD, TRINCOMALEE",5.Eastern,53.Trincomalee,Trincomalee,Trincomalee Town,1.1AB,national
16059,TRINCOMALEE RAJAKEEYA VIDYALOKA M.V. (NATIONAL SCHOOL),"NORTH COAST ROAD, TRINCOMALEE",5.Eastern,53.Trincomalee,Trincomalee,Trincomalee Town,2.1C,national
16068,TRINCOMALEE ST. MARY'S COLLEGE,"DOCKYARD ROAD, TRINCOMALEE",5.Eastern,53.Trincomalee,Trincomalee,Trincomalee Town,1.1AB,national
16070,TRINCOMALEE R.K.M.SRI KONESWARA HINDU COLLEGE,"246, DOCKYARD ROAD TRINCOMALEE",5.Eastern,53.Trincomalee,Trincomalee,Trincomalee Town,1.1AB,national
16073,TRINCOMALEE ST. JOSEPH'S COLLEGE,"POWER HOUSE ROAD, TRINCOMALEE",5.Eastern,53.Trincomalee,Trincomalee,Trincomalee Town,1.1AB,national
16121,KANTHALE AGRABODHI NATIONAL SCHOOL,KANTHALE,5.Eastern,53.Trincomalee,Kantale,Kantale,1.1AB,national
16175,MUTTUR CENTRAL COLLEGE,"KNOX ROAD, MUTUR-05",5.Eastern,53.Trincomalee,Muttur,Muttur,1.1AB,national
16182,KINNIYA AL-AQSA NATIONAL COLLEGE,MAIN STREET KINNIYA,5.Eastern,53.Trincomalee,Kinniya,Kinniya,1.1AB,national
16186,KINNIYA MUSLIM GIRLS' M.VIDYALAYAM,"PERIYA KINNIYA, KINNIYA-06",5.Eastern,53.Trincomalee,Kinniya,Kinniya,1.1AB,national
16187,KINNIYA CENTRAL COLLEGE,MAIN STREET KINNIYA-05,5.Eastern,53.Trincomalee,Kinniya,Kinniya,1.1AB,national
17001,POLGAHAWELA PARAKRAMABAHU MADYA MAHA VIDYALAYA,POLGAHAWELA,6.North Western,61.Kurunegala,Kurunegala,Polgahawela,1.1AB,national
17003,UHUMEEYA D.S SENANAYAKA MADYA MAHA VIDYALAYA,UHUMEEYA,6.North Western,61.Kurunegala,Kurunegala,Polgahawela,1.1AB,national
17094,MAWATHAGAMA M.M.V.,"KANDY ROAD, MAWATHAGAMA",6.North Western,61.Kurunegala,Kurunegala,Mawathagama,1.1AB,national
17095,INDULGODAKANDA SRI NISHSHANKA M.M.V. (NATIONAL SCHOOL),"INDULGODAKANDA, KURUNEGALA",6.North Western,61.Kurunegala,Kurunegala,Mawathagama,1.1AB,national
17141,WARIYAPOLA SRI SUMANGALA M.M.V.,WARIYAPOLA,6.North Western,61.Kurunegala,Nikaweratiya,Wariyapola,1.1AB,national
17199,IBBAGAMUWA CENTRAL COLLEGE,IBBAGAMUWA,6.North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,1.1AB,national
17234,GANEWATHTHA S.B.HERATH M.M.V.,"GANEWATHTHA, NIKADALUPOTHA.",6.North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,1.1AB,national
17265,NARAMMALA MAYURAPADA NATIONAL SCHOOL,NARAMMALA,6.North Western,61.Kurunegala,Giriulla,Alawwa,1.1AB,national
17292,KURUNEGALA MALIYADEVA BALIKA VIDYALAYA,KURUNEGALA,6.North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,national
17293,KURUNEGALA MALIYADEVA COLLEGE,KURUNEGALA,6.North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,national
17352,PARAGAHADENIYA NATIONAL SCHOOL,PARAGAHADENIYA,6.North Western,61.Kurunegala,Kurunegala,Mawathagama,1.1AB,national
17361,ALAWWA SRI RAHULA NATIONAL SCHOOL,ALAWWA,6.North Western,61.Kurunegala,Giriulla,Alawwa,1.1AB,national
17391,BINGIRIYA SRI SARANANKARA NATIONAL SCHOOL,BINGIRIYA,6.North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,1.1AB,national
17420,NAKKAWATTHA M.M.V.,NAKKAWATTA,6.North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,1.1AB,national
17464,DUMMALASOORIYA J.R.JAYAWARDANA M.M.V.,DUMMALASOORIYA,6.North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,1.1AB,national
17489,KULIYAPITIYA CENTRAL COLLEGE,KULIYAPITIYA,6.North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,1.1AB,national
17490,KULIYAPITIYA SARANATH VIDYALAYA,KULIYAPITIYA,6.North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,1.1AB,national
17522,SANDALANKA M.M.V.,SANDALANKAWA,6.North Western,61.Kurunegala,Giriulla,Pannala,1.1AB,national
17549,GIRIULLA WICKRAMASHILA NATIONAL SCHOOL,GIRIULLA,6.North Western,61.Kurunegala,Giriulla,Pannala,1.1AB,national
17550,PANNALA NATIONAL SCHOOL,PANNALA,6.North Western,61.Kurunegala,Giriulla,Pannala,1.1AB,national
17613,PANDUWASNUWARA S.W.R.D.BANDARANAYAKA NATIONAL SCHOOL,PANDUWASNUWARA,6.North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,1.1AB,national
17663,KEKUNAGOLLA NATIONAL SCHOOL,KEKUNAGOLLA,6.North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,1.1AB,national
17664,SIYAMBALAGASKOTUWA MADEENA NATIONAL SCHOOL,SIYAMBALAGASKOTUWA,6.North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,1.1AB,national
17675,POLPITHIGAMA NATIONAL SCHOOL,POLPITHIGAMA,6.North Western,61.Kurunegala,Maho,Polpitigama,1.1AB,national
17708,MAHO VIJAYABA NATIONAL SCHOOL,MAHO,6.North Western,61.Kurunegala,Maho,Maho,1.1AB,national
17757,GALGAMUWA U B WANNINAYA NATIONAL SCHOOL,GALGAMUWA,6.North Western,61.Kurunegala,Maho,Galgamuwa,1.1AB,national
17767,PERAKUMPURA NATIONAL SCHOOL,"R.L.B. TRACT 03, SOLEPURA",6.North Western,61.Kurunegala,Maho,Giribawa,2.1C,national
17771,MEEGALEWA MAHWELI NATIONAL SCHOOL,MEEGALEWA,6.North Western,61.Kurunegala,Maho,Galgamuwa,1.1AB,national
17838,NIKAWERATIYA MAHASEN NATIONAL SCHOOL,NIKAWERATIYA,6.North Western,61.Kurunegala,Nikaweratiya,Nikaweratiya,1.1AB,national
17867,KOBEIGANE SRI PARACKRAMA NATIONAL SCHOOL,KOBEIGANE,6.North Western,61.Kurunegala,Nikaweratiya,Kobeigane,1.1AB,national
18072,PUTTALAM ANANDA NATIONAL SCHOOL,PUTTLAM,6.North Western,62.Puttalam,Puttalam,Puttalam North,1.1AB,national
18073,PUTTALAM ZAHIRA COLLEGE,"MANNAR ROAD, PUTTALAM",6.North Western,62.Puttalam,Puttalam,Puttalam North,1.1AB,national
18091,"AL AQSA NATIOAL SCHOOL, KALPITY","U M U ROAD, KALPITY",6.North Western,62.Puttalam,Puttalam,Kalpitiya,1.1AB,national
18199,CHILAW ANANDA NATIONAL SCHOOL,CHILAW,6.North Western,62.Puttalam,Chilaw,Chilaw,1.1AB,national
18218,MADAMPE SENANAYAKA NATIONAL SCHOOL,MADAMPE,6.North Western,62.Puttalam,Chilaw,Chilaw,1.1AB,national
18243,WENNAPPUWA ST. JOSEPH VAZ COLLEGE,WENNAPPUWA,6.North Western,62.Puttalam,Chilaw,Wennappuwa,1.1AB,national
18282,LUNUWILA BUDDHIST GIRLS' COLLEGE,"KIRIMATIYANA, LUNUWILA",6.North Western,62.Puttalam,Chilaw,Wennappuwa,1.1AB,national
18302,NATHTHANDIYA DHAMMISSARA NATIONAL SCHOOL,NATHTHANDIYA,6.North Western,62.Puttalam,Chilaw,Nattandiya,1.1AB,national
19001,MAITHRIPALA SENANAYAKA CENTRAL COLLEGE,MEDAWACHCHIYA,7.North Central,71.Anuradhapura,Kebithigollewa,Medawachchiya,1.1AB,national
19097,SAMPATH NUWARA NATIONAL SCHOOL,"SAMPATHNUWARA, WELIOYA, ETHAWETUNUWEWA",4.Northern,44.Mullaitivu,Mullaitivu,Welioya,1.1AB,national
19176,ANURADHAPURA CENTRAL COLLEGE,ANURADHAPURA,7.North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha East,1.1AB,national
19177,ANURADHAPURA SWARNAPALI GIRLS COLLEGE,ANURADHAPURA,7.North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha East,1.1AB,national
19296,THAMBUTTEGAMA CENTRAL COLLEGE,THAMBUTTEGAMA,7.North Central,71.Anuradhapura,Thambuttegama,Thambuttegama,1.1AB,national
19361,EPPAWALA SRI SIDDARTHA MAHA VIDYALAYA,EPPAWALA,7.North Central,71.Anuradhapura,Thambuttegama,Thalawa,1.1AB,national
19429,KEKIRAWA CENTRAL COLLEGE,KEKIRAWA,7.North Central,71.Anuradhapura,Kekirawa,Kekirawa,1.1AB,national
19457,KEKIRAWA VIDYARTHA M.V.,KEKIRAWA,7.North Central,71.Anuradhapura,Kekirawa,Kekirawa,1.1AB,national
19487,ANURADHAPURA ZAHIRA COLLEGE,ANURADHAPURA,7.North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha East,1.1AB,national
20001,MINNERIYA NATIONAL SCHOOL,HINGURAKGODA,7.North Central,72.Polonnaruwa,Hingurakgoda,Hingurakgoda,1.1AB,national
20002,HINGURAKGODA ANANDA BALIKA NATIONAL SCHOOL,HINGURAKGODA,7.North Central,72.Polonnaruwa,Hingurakgoda,Hingurakgoda,1.1AB,national
20035,MEDIRIGIRIYA NATIONAL SCHOOL,MEDIRIGIRIYA,7.North Central,72.Polonnaruwa,Hingurakgoda,Medirigiriya,1.1AB,national
20036,DIVULANKADAWALA CENTRAL COLLEGE,DIVULANKADAWALA,7.North Central,72.Polonnaruwa,Hingurakgoda,Medirigiriya,1.1AB,national
20069,POLONNARUWA ROYAL CENTRAL COLLEGE,POLONNARUWA,7.North Central,72.Polonnaruwa,Polonnaruwa,Thamankaduwa,1.1AB,national
20073,THOPAWEWA MAHA VIDYALAYA,POLONNARUWA,7.North Central,72.Polonnaruwa,Polonnaruwa,Thamankaduwa,1.1AB,national
20103,ARALAGANWILA VILAYAYA CENTRAL COLLEGE,ARALAGANWILA,7.North Central,72.Polonnaruwa,Dimbulagala,Aralaganwila,1.1AB,national
20154,POLONNARUWA MUSLIM CENTRAL COLLEGE,KADURUWELA POLONNARUWA,7.North Central,72.Polonnaruwa,Polonnaruwa,Thamankaduwa,1.1AB,national
20176,BAKAMUNA MAHASEN MADYA MAHA VIDYALAYA,BAKAMUNA,7.North Central,72.Polonnaruwa,Hingurakgoda,Elahera,1.1AB,national
21001,ANDAULPOTHA NATIONAL SCHOOL,"URANIYA, MAHIYANGANAYA",8.Uva,81.Badulla,Mahiyanganaya,Rideemaliyedda,2.1C,national
21026,MAHIYANGANA NATIONAL SCHOOL,MAHIYANGANYA,8.Uva,81.Badulla,Mahiyanganaya,Mahiyanganaya,1.1AB,national
21071,KANDEGEDARA NATIONAL SCHOOL,"KANDEGEDARA, HALIELA",8.Uva,81.Badulla,Viyaluwa,Soranatota,2.1C,national
21102,VIYALUWA D.S.SENANAYAKE NATIONAL SCHOOL,KANDAKETIYA,8.Uva,81.Badulla,Viyaluwa,Kandaketiya,2.1C,national
21105,MEEGAHAKIULA NATIONAL SCHOOL,MEEGAHAKIULA,8.Uva,81.Badulla,Viyaluwa,Meegahakivula,2.1C,national
21125,PASSARA M.M.V.,PASSARA,8.Uva,81.Badulla,Passara,Passara,1.1AB,national
21172,BADULLA DHARMADUTHA COLLEGE,BADULLA,8.Uva,81.Badulla,Badulla,Badulla,1.1AB,national
21173,BADULLA MADYA MAHA VIDYALAYA,BADULLA,8.Uva,81.Badulla,Badulla,Badulla,1.1AB,national
21174,BADULLA VISHAKA GIRLS HIGH SCHOOL,BADULLA,8.Uva,81.Badulla,Badulla,Badulla,1.1AB,national
21191,ETTAMPITIYA NATIONAL SCHOOL,ETTAMPITIYA,8.Uva,81.Badulla,Badulla,Hali-Ela,1.1AB,national
21192,HALIELA MAHA VIDYALAYA,HALIELA,8.Uva,81.Badulla,Badulla,Hali-Ela,1.1AB,national
21233,BANDARAWELA M.M.V.,BANDARAWELA,8.Uva,81.Badulla,Bandarawela,Bandarawela,1.1AB,national
21234,BANDARAWELA VISHAKA B.M.M.V.,BANDARAWELA,8.Uva,81.Badulla,Bandarawela,Bandarawela,1.1AB,national
21235,NAULLA M.M.V.,"NAULLA, DEMODARA",8.Uva,81.Badulla,Bandarawela,Ella,2.1C,national
21236,BANDARAWELA ST. JOSEPH'S NATIONAL SCHOOL,BANDARAWELA,8.Uva,81.Badulla,Bandarawela,Bandarawela,1.1AB,national
21239,HALPE M.M.V.,HELA - HALPE,8.Uva,81.Badulla,Bandarawela,Ella,1.1AB,national
21241,BANDARAWELA KUDA KUSUM BALIKA M.V.,BANDARAWELA,8.Uva,81.Badulla,Bandarawela,Bandarawela,1.1AB,national
21276,SRI JANANANDA.M.V.,"KADURUGAMUWA, DIYATHALAWA",8.Uva,81.Badulla,Bandarawela,Haputale,1.1AB,national
21277,HALDUMMULLA ANANDA M.M.V.,"WALHAPUTHENNA, HALDUMMULLA",8.Uva,81.Badulla,Bandarawela,Haldummulla,1.1AB,national
21279,KAHAGOLLA M.V.,"KAHAGOLLA, DIYATHALAWA",8.Uva,81.Badulla,Bandarawela,Haputale,2.1C,national
21280,KOSLANDA M.M.V.,"WELLAWAYA ROAD, KOSLANDA",8.Uva,81.Badulla,Bandarawela,Haldummulla,2.1C,national
21311,WELIMADA MADYA MAHA VIDYALAYA,WELIMADA,8.Uva,81.Badulla,Welimada,Welimada,1.1AB,national
21315,WANGIYAKUMBURA M.M.V.,BORALANDA,8.Uva,81.Badulla,Welimada,Welimada,2.1C,national
21356,LOONUWATTA NATIONAL SCHOOL,LOONUWATTA,8.Uva,81.Badulla,Welimada,Uva Paranagama,1.1AB,national
21398,GURUTHALAWA MUSLIM CENTRAL COLLEGE,GURUTHATHLAWA,8.Uva,81.Badulla,Welimada,Welimada,1.1AB,national
21464,BADULLA SARASWATHI CENTRAL COLLEGE,"MAHIYANGANA ROAD, BADULLA",8.Uva,81.Badulla,Badulla,Badulla,1.1AB,national
21511,PASSARA TAMIL M.V.,PASSARA,8.Uva,81.Badulla,Passara,Passara,1.1AB,national
22001,BIBILE WELLASSA NATIONAL SCHOOL,"HEWELWELA, BIBILE",8.Uva,82.Moneragala,Bibile,Bibile,1.1AB,national
22005,MEDAGAMA NATIONAL SCHOOL,MEDAGAMA,8.Uva,82.Moneragala,Bibile,Medagama,1.1AB,national
22069,MONARAGALA MAHANAMA M.M.V.,MONARAGALA,8.Uva,82.Moneragala,Moneragala,Moneragala,1.1AB,national
22073,SIYAMBALANDUWA M.V.,SIYAMBALANDUWA,8.Uva,82.Moneragala,Moneragala,Siyambalanduwa,1.1AB,national
22086,MONARAGALA RAJAKEEYA V.,MONARAGALA,8.Uva,82.Moneragala,Moneragala,Moneragala,1.1AB,national
22111,BADALKUMBURA NISHSHANKA M.M.V.,BADALKUMBURA,8.Uva,82.Moneragala,Moneragala,Badalkumbura,1.1AB,national
22146,MALWATTAWALA M.M.V.,WELLAWAYA,8.Uva,82.Moneragala,Wellawaya,Wellawaya,1.1AB,national
22149,BUTTALA DUTUGEMUNU M.M.V.,BUTTALA.,8.Uva,82.Moneragala,Wellawaya,Buttala,1.1AB,national
22184,KATHARAGAMA M.M.V.,KATHARAGAMA,8.Uva,82.Moneragala,Thanamalwila,Thanamalwila,1.1AB,national
22187,THANAMALVILA M.M.V.,THANAMALWILA,8.Uva,82.Moneragala,Thanamalwila,Thanamalwila,1.1AB,national
22270,YASHODHARA G.C.,BIBILE,8.Uva,82.Moneragala,Bibile,Bibile,1.1AB,national
23001,EHELIYAGODA M.M.V.,EHELIYAGODA,9.Sabaragamuwa,91.Ratnapura,Ratnapura,Eheliyagoda,1.1AB,national
23060,RATNAPURA FERGUSION HIGH SCHOOL,RATNAPURA,9.Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,1.1AB,national
23061,RATHNAPURA SUMANA BALIKA V.,RATHNAPURA,9.Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,1.1AB,national
23062,RATHNAPURA ST. ALOYSIUS NATIONAL SCHOOL,RATHNAPURA,9.Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,1.1AB,national
23068,RATHNAPURA CONVENT OF THE CHILD JESUS NATIONAL SCHOOL,RATHNAPURA,9.Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,1.1AB,national
23092,RATNAPURA SEEVALEE CENTRAL COLLEGE,RATHNAPURA,9.Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,1.1AB,national
23094,KURUWITA CENTRAL COLLEGE,KURUVITA,9.Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,1.1AB,national
23123,PELMADULLA GANKANDA CENTRAL COLLEGE,PELMADULLA,9.Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,1.1AB,national
23209,BALANGODA ANANDA MAITHRIYA M.M.V.,BALANGODA,9.Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,1.1AB,national
23247,GODAKAWELA RAHULA NATIONAL SCHOOL,GODAKAWELA,9.Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,1.1AB,national
23319,KARAWITA NATIONAL SCHOOL,KARAWITA,9.Sabaragamuwa,91.Ratnapura,Nivitigala,Nivitigala,1.1AB,national
